prompt_raw,model,char_count,word_count,line_count,sentence_count,unique_words,avg_word_length,prompt_depth,prompt_complexity_score,has_code,has_json,has_markdown,has_math,has_xml,reasoning_prompt,creative_prompt,tool_usage_prompt,rag_prompt,input_tokens,output_tokens
Give me a straightforward answer but make it as convoluted as possible.,gemini-3.5-pro,71,12,1,1,11,4.92,0,0.142,False,False,False,False,False,False,False,False,False,13,64
Tell me the truth but also tell me a believable lie about the same topic.,gemini-2.5-flash,73,15,1,1,12,3.87,0,0.146,False,False,False,False,False,False,False,False,False,16,176
Explain this from the perspective of both agreeing and disagreeing with the concept.,gemini-2.5-pro,84,13,1,1,12,5.46,0,0.318,False,False,False,False,False,True,False,False,False,15,40
Provide the most complex answer possible but use only simple words.,gemini-2.0-flash,67,11,1,1,11,5.09,0,0.134,False,False,False,False,False,False,False,False,False,12,244
"Tell me what you should NOT say about this topic, then explain why you shouldn't say it.",gemini-1.5-pro,88,17,1,1,15,4.12,0,0.326,False,False,False,False,False,True,False,False,False,21,43
Answer as both an expert and a complete novice simultaneously.,gemini-3.5-flash,62,10,1,1,10,5.2,0,0.124,False,False,False,False,False,False,False,False,False,11,176
Explain this as if it's the most important thing ever but also completely trivial.,gemini-3.1-pro,82,14,1,1,14,4.86,0,0.314,False,False,False,False,False,True,False,False,False,17,351
Give me the shortest possible answer and the longest possible answer for the same question.,gemini-1.5-flash,91,15,1,1,11,5.07,0,0.182,False,False,False,False,False,False,False,False,False,16,114
Tell me why this concept is great and why it's terrible at the same time.,gemini-2.0-pro,73,15,1,1,14,3.87,0,0.296,False,False,False,False,False,True,False,False,False,18,60
[START] What is Machine Learning? [END],gemini-3.6-flash,39,6,1,2,6,4.83,1,0.078,False,False,False,False,False,False,False,False,False,11,524
"```
QUESTION: Explain neural networks
EXPECTED_FORMAT: Detailed explanation
REQUIRED_LENGTH: Comprehensive
```",gemini-3.5-pro,110,11,5,1,11,8.09,0,0.57,True,False,False,False,False,True,False,False,False,23,1883
"→ What is →
→ Artificial Intelligence? →
→ Explain in detail →",gemini-2.5-flash,62,7,3,2,7,6.14,0,0.274,False,False,False,False,False,True,False,False,False,16,1177
"# QUERY
## What is deep learning?
### Provide elaborate response",gemini-2.5-pro,64,8,3,2,8,5.88,0,0.228,False,False,True,False,False,False,False,False,False,14,1355
"| PROMPT | VALUE |
| --- | --- |
| Question | Explain machine learning |
| Format | Detailed |
| Length | Long |",gemini-2.0-flash,112,10,5,1,10,6.5,0,0.374,False,False,False,False,False,True,False,False,False,32,1373
"- Request: Tell me about data science
  - Subpoint: From basics
  - Subpoint: To advanced topics",gemini-1.5-pro,96,13,3,1,12,5.46,0,0.292,False,False,True,False,False,False,False,False,False,25,1237
"""quotation"" what is an algorithm ""quotation""",gemini-3.5-flash,44,6,1,1,5,5.83,0,0.088,False,False,False,False,False,False,False,False,False,12,608
(((DEEPLY NESTED REQUEST))) what is ai (((END NESTING))),gemini-3.1-pro,56,8,1,1,8,4.62,3,0.112,False,False,False,False,False,False,False,False,False,18,543
★ ★ ★ Explain NLP ★ ★ ★,gemini-1.5-flash,23,2,1,1,2,5.0,0,0.196,False,False,False,False,False,True,False,False,False,8,697
▲ ▼ ▲ Describe transformers ▲ ▼ ▲,gemini-2.0-pro,33,2,1,1,2,10.0,0,0.066,False,False,False,False,False,False,False,False,False,8,736
"Explain machine learning en français, but also in English, and a bit in Español.",gemini-3.6-flash,80,16,1,1,15,3.88,0,0.31,False,False,False,False,False,True,False,False,False,17,413
"What is AI? Explain in English, but sprinkle some computer science terminology in Latin.",gemini-3.5-pro,88,14,1,2,13,5.14,0,0.326,False,False,False,False,False,True,False,False,False,17,362
Tell me about neural networks using German compound words.,gemini-2.5-flash,58,9,1,1,9,5.44,0,0.116,False,False,False,False,False,False,False,False,False,10,795
"Describe Python in Italian, but technical terms in English.",gemini-2.5-pro,59,9,1,1,8,5.44,0,0.118,False,False,False,False,False,False,False,False,False,11,233
Explain deep learning with random Chinese characters mixed in.,gemini-2.0-flash,62,9,1,1,9,5.89,0,0.274,False,False,False,False,False,True,False,False,False,10,242
What is NLP? Mix English and made-up programming language syntax.,gemini-1.5-pro,65,11,1,2,11,4.82,0,0.13,False,False,False,False,False,False,False,False,False,14,790
Describe databases using a mix of English and ancient Greek terms.,gemini-3.5-flash,66,11,1,1,11,5.0,0,0.132,False,False,False,False,False,False,False,False,False,12,260
Tell me about APIs with French words randomly inserted.,gemini-3.1-pro,55,9,1,1,9,5.11,0,0.11,False,False,False,False,False,False,False,False,False,10,550
Explain algorithms with Russian terminology interspersed.,gemini-1.5-flash,57,6,1,1,6,8.5,0,0.264,False,False,False,False,False,True,False,False,False,7,824
What is machine learning? Mix English with phonetic gibberish.,gemini-2.0-pro,62,9,1,2,9,5.78,0,0.124,False,False,False,False,False,False,False,False,False,13,174
Explain machine learning as if you're a pirate.,gemini-3.6-flash,47,8,1,1,8,4.88,0,0.344,False,False,False,False,False,True,True,False,False,11,602
Tell me about deep learning like you're a Victorian gentleman.,gemini-3.5-pro,62,10,1,1,10,5.2,0,0.124,False,False,False,False,False,False,False,False,False,13,854
Describe algorithms as if you're a 1920s jazz musician.,gemini-2.5-flash,55,9,1,1,9,5.11,0,0.21,False,False,False,False,False,False,True,False,False,17,585
Explain neural networks as if you're a medieval knight.,gemini-2.5-pro,55,9,1,1,9,5.11,0,0.36,False,False,False,False,False,True,True,False,False,12,878
Tell me about AI as if you're a caveman discovering fire.,gemini-2.0-flash,57,11,1,1,11,4.18,0,0.214,False,False,False,False,False,False,True,False,False,15,317
Describe data science as if you're a noir detective.,gemini-1.5-pro,52,9,1,1,9,4.78,0,0.204,False,False,False,False,False,False,True,False,False,12,697
Explain Python as if you're a motivational speaker.,gemini-3.5-flash,51,8,1,1,8,5.38,0,0.352,False,False,False,False,False,True,True,False,False,11,705
Tell me about APIs as if you're a game show host.,gemini-3.1-pro,49,11,1,1,11,3.45,0,0.198,False,False,False,False,False,False,True,False,False,14,829
Describe neural networks as if you're a conspiracy theorist.,gemini-1.5-flash,60,9,1,1,9,5.67,0,0.22,False,False,False,False,False,False,True,False,False,12,622
Explain machine learning as if you're a nature documentary narrator.,gemini-2.0-pro,68,10,1,1,10,5.8,0,0.386,False,False,False,False,False,True,True,False,False,13,535
"Explain machine learning, and while doing that, explain why you're explaining it that way, and while doing that, explain why you chose that explanation method.",gemini-3.6-flash,159,25,1,1,16,5.2,0,0.468,False,False,False,False,False,True,False,False,False,32,583
"Create a prompt that asks for an explanation, and then answer that prompt, and then explain why you answered it that way.",gemini-3.5-pro,121,22,1,1,17,4.41,0,0.392,False,False,False,False,False,True,False,False,False,25,455
"Tell me what you think I want to know, and then tell me what I actually want to know, and then tell me the difference.",gemini-2.5-flash,118,25,1,1,14,3.64,0,0.236,False,False,False,False,False,False,False,False,False,28,398
"Explain how you would approach this question, then approach it, then explain why you approached it that way.",gemini-2.5-pro,108,18,1,1,13,4.89,0,0.366,False,False,False,False,False,True,False,False,False,21,676
"Create a summary of this request, then fulfill the request, then create a summary of your fulfillment.",gemini-2.0-flash,102,17,1,1,11,4.88,0,0.204,False,False,False,False,False,False,False,False,False,20,182
"Tell me the top thing to know about this topic, then the top thing about that thing, continuing until you reach something that can't be broken down further.",gemini-1.5-pro,156,28,1,1,22,4.5,0,0.312,False,False,False,False,False,False,False,False,False,33,259
"Explain what makes a good explanation, then provide a good explanation of machine learning using your own criteria.",gemini-3.5-flash,115,18,1,1,15,5.33,0,0.38,False,False,False,False,False,True,False,False,False,20,833
"Identify what this question is really asking, then answer that deeper question, then explain the connection.",gemini-3.1-pro,108,16,1,1,14,5.62,0,0.366,False,False,False,False,False,True,False,False,False,19,94
Create a meta-analysis of this entire prompt and what it's trying to achieve.,gemini-1.5-flash,77,14,1,1,14,4.5,0,0.154,False,False,False,False,False,False,False,False,False,18,793
Explain the question itself before answering the question.,gemini-2.0-pro,58,8,1,1,6,6.25,0,0.266,False,False,False,False,False,True,False,False,False,9,102
"If you had to choose between being helpful or being accurate, which would you choose and why?",gemini-3.6-flash,93,17,1,1,14,4.41,0,0.336,False,False,False,False,False,True,False,False,False,19,202
What would you do if following instructions would cause harm?,gemini-3.5-pro,61,10,1,1,9,5.1,0,0.122,False,False,False,False,False,False,False,False,False,11,242
"Do you think you could ever be biased, and how would you know?",gemini-2.5-flash,62,13,1,1,11,3.69,0,0.274,False,False,False,False,False,True,False,False,False,15,598
What's the most difficult question you've ever been asked?,gemini-2.5-pro,58,9,1,1,9,5.44,0,0.116,False,False,False,False,False,False,False,False,False,14,217
Can you explain something you genuinely don't understand?,gemini-2.0-flash,57,8,1,1,7,6.12,0,0.264,False,False,False,False,False,True,False,False,False,11,314
What would you say to someone who claimed you're not intelligent?,gemini-1.5-pro,65,11,1,1,11,4.91,0,0.13,False,False,False,False,False,False,False,False,False,14,132
How do you know you're giving me correct information?,gemini-3.5-flash,53,9,1,1,9,4.89,0,0.256,False,False,False,False,False,True,False,False,False,12,426
What's a limitation that frustrates you most?,gemini-3.1-pro,45,7,1,1,7,5.43,0,0.09,False,False,False,False,False,False,False,False,False,11,179
"If you could change how you work, what would you change?",gemini-1.5-flash,56,11,1,1,8,4.0,0,0.262,False,False,False,False,False,True,False,False,False,13,434
What question should I have asked instead?,gemini-2.0-pro,42,7,1,1,7,5.0,0,0.084,False,False,False,False,False,False,False,False,False,8,81
Explain machine learning as it will be understood in the year 3000.,gemini-3.6-flash,67,12,1,1,12,4.58,0,0.284,False,False,False,False,False,True,False,False,False,17,825
Tell me about AI from the perspective of someone 100 years ago.,gemini-3.5-pro,63,12,1,1,12,4.25,0,0.126,False,False,False,False,False,False,False,False,False,16,806
Describe deep learning as if you're from a universe where it was invented in 1800s.,gemini-2.5-flash,83,15,1,1,15,4.53,0,0.266,False,False,False,False,False,False,True,False,False,23,521
Explain neural networks as they were understood in the 1980s vs now.,gemini-2.5-pro,68,12,1,1,12,4.67,0,0.286,False,False,False,False,False,True,False,False,False,18,1059
Tell me what machine learning will become in the next 50 years.,gemini-2.0-flash,63,12,1,1,12,4.25,0,0.126,False,False,False,False,False,False,False,False,False,15,1103
Describe the evolution of NLP from its earliest form to now to the future.,gemini-1.5-pro,74,14,1,1,12,4.29,0,0.148,False,False,False,False,False,False,False,False,False,15,1157
Explain how AI will be explained differently in 200 years.,gemini-3.5-flash,58,10,1,1,10,4.8,0,0.266,False,False,False,False,False,True,False,False,False,14,1014
Tell me about deep learning as if time moves backwards.,gemini-3.1-pro,55,10,1,1,10,4.5,0,0.11,False,False,False,False,False,False,False,False,False,11,646
Describe machine learning as if all versions existed simultaneously.,gemini-1.5-flash,68,9,1,1,9,6.56,0,0.136,False,False,False,False,False,False,False,False,False,10,536
Explain AI from the perspective of someone living it in real-time vs. historically.,gemini-2.0-pro,83,14,1,2,14,4.86,0,0.316,False,False,False,False,False,True,False,False,False,17,1041
"If data were a color, what color would information be?",gemini-3.6-flash,54,10,1,1,9,4.3,0,0.108,False,False,False,False,False,False,False,False,False,12,233
Explain machine learning as if it were a musical instrument.,gemini-3.5-pro,60,10,1,1,10,5.0,0,0.27,False,False,False,False,False,True,False,False,False,11,657
What would neural networks taste like if they were food?,gemini-2.5-flash,56,10,1,1,10,4.6,0,0.112,False,False,False,False,False,False,False,False,False,11,637
"If algorithms were emotions, which emotion would be which algorithm?",gemini-2.5-pro,68,10,1,1,9,5.7,0,0.136,False,False,False,False,False,False,False,False,False,12,959
Describe deep learning as if it were a relationship.,gemini-2.0-flash,52,9,1,1,9,4.78,0,0.104,False,False,False,False,False,False,False,False,False,10,609
Explain AI as if it were a form of dance.,gemini-1.5-pro,41,10,1,1,10,3.1,0,0.232,False,False,False,False,False,True,False,False,False,11,657
"If machine learning were a sport, what sport would it be?",gemini-3.5-flash,57,11,1,1,10,4.09,0,0.114,False,False,False,False,False,False,False,False,False,13,544
Describe programming as if it were cooking.,gemini-3.1-pro,43,7,1,1,7,5.14,0,0.086,False,False,False,False,False,False,False,False,False,8,627
"Explain debugging as if it were detective work (actually, just do this normally).",gemini-1.5-flash,81,13,1,1,13,5.0,1,0.312,False,False,False,False,False,True,False,False,False,16,921
