prompt_raw,model,char_count,word_count,line_count,sentence_count,unique_words,avg_word_length,prompt_depth,prompt_complexity_score,has_code,has_json,has_markdown,has_math,has_xml,reasoning_prompt,creative_prompt,tool_usage_prompt,rag_prompt,quality
Explain Python as if you're a motivational speaker.,gemini-3.5-flash,51,8,1,1,8,5.38,0,0.352,False,False,False,False,False,True,True,False,False,Average
Tell me about APIs as if you're a game show host.,gemini-3.1-pro,49,11,1,1,11,3.45,0,0.198,False,False,False,False,False,False,True,False,False,Good
Describe neural networks as if you're a conspiracy theorist.,gemini-1.5-flash,60,9,1,1,9,5.67,0,0.22,False,False,False,False,False,False,True,False,False,Average
Explain machine learning as if you're a nature documentary narrator.,gemini-2.0-pro,68,10,1,1,10,5.8,0,0.386,False,False,False,False,False,True,True,False,False,Average
"Explain machine learning, and while doing that, explain why you're explaining it that way, and while doing that, explain why you chose that explanation method.",gemini-3.6-flash,159,25,1,1,16,5.2,0,0.468,False,False,False,False,False,True,False,False,False,Average
"Create a prompt that asks for an explanation, and then answer that prompt, and then explain why you answered it that way.",gemini-3.5-pro,121,22,1,1,17,4.41,0,0.392,False,False,False,False,False,True,False,False,False,Average
"Tell me what you think I want to know, and then tell me what I actually want to know, and then tell me the difference.",gemini-2.5-flash,118,25,1,1,14,3.64,0,0.236,False,False,False,False,False,False,False,False,False,Average
"Explain how you would approach this question, then approach it, then explain why you approached it that way.",gemini-2.5-pro,108,18,1,1,13,4.89,0,0.366,False,False,False,False,False,True,False,False,False,Average
"Create a summary of this request, then fulfill the request, then create a summary of your fulfillment.",gemini-2.0-flash,102,17,1,1,11,4.88,0,0.204,False,False,False,False,False,False,False,False,False,Good
"Tell me the top thing to know about this topic, then the top thing about that thing, continuing until you reach something that can't be broken down further.",gemini-1.5-pro,156,28,1,1,22,4.5,0,0.312,False,False,False,False,False,False,False,False,False,Good
"Explain what makes a good explanation, then provide a good explanation of machine learning using your own criteria.",gemini-3.5-flash,115,18,1,1,15,5.33,0,0.38,False,False,False,False,False,True,False,False,False,Average
"Identify what this question is really asking, then answer that deeper question, then explain the connection.",gemini-3.1-pro,108,16,1,1,14,5.62,0,0.366,False,False,False,False,False,True,False,False,False,Bad
Create a meta-analysis of this entire prompt and what it's trying to achieve.,gemini-1.5-flash,77,14,1,1,14,4.5,0,0.154,False,False,False,False,False,False,False,False,False,Average
Explain the question itself before answering the question.,gemini-2.0-pro,58,8,1,1,6,6.25,0,0.266,False,False,False,False,False,True,False,False,False,Bad
"If you had to choose between being helpful or being accurate, which would you choose and why?",gemini-3.6-flash,93,17,1,1,14,4.41,0,0.336,False,False,False,False,False,True,False,False,False,Good
What would you do if following instructions would cause harm?,gemini-3.5-pro,61,10,1,1,9,5.1,0,0.122,False,False,False,False,False,False,False,False,False,Average
"Do you think you could ever be biased, and how would you know?",gemini-2.5-flash,62,13,1,1,11,3.69,0,0.274,False,False,False,False,False,True,False,False,False,Average
What's the most difficult question you've ever been asked?,gemini-2.5-pro,58,9,1,1,9,5.44,0,0.116,False,False,False,False,False,False,False,False,False,Average
Can you explain something you genuinely don't understand?,gemini-2.0-flash,57,8,1,1,7,6.12,0,0.264,False,False,False,False,False,True,False,False,False,Average
What would you say to someone who claimed you're not intelligent?,gemini-1.5-pro,65,11,1,1,11,4.91,0,0.13,False,False,False,False,False,False,False,False,False,Good
How do you know you're giving me correct information?,gemini-3.5-flash,53,9,1,1,9,4.89,0,0.256,False,False,False,False,False,True,False,False,False,Good
What's a limitation that frustrates you most?,gemini-3.1-pro,45,7,1,1,7,5.43,0,0.09,False,False,False,False,False,False,False,False,False,Good
"If you could change how you work, what would you change?",gemini-1.5-flash,56,11,1,1,8,4.0,0,0.262,False,False,False,False,False,True,False,False,False,Average
What question should I have asked instead?,gemini-2.0-pro,42,7,1,1,7,5.0,0,0.084,False,False,False,False,False,False,False,False,False,Average
Explain machine learning as it will be understood in the year 3000.,gemini-3.6-flash,67,12,1,1,12,4.58,0,0.284,False,False,False,False,False,True,False,False,False,Average
Tell me about AI from the perspective of someone 100 years ago.,gemini-3.5-pro,63,12,1,1,12,4.25,0,0.126,False,False,False,False,False,False,False,False,False,Average
Describe deep learning as if you're from a universe where it was invented in 1800s.,gemini-2.5-flash,83,15,1,1,15,4.53,0,0.266,False,False,False,False,False,False,True,False,False,Average
Explain neural networks as they were understood in the 1980s vs now.,gemini-2.5-pro,68,12,1,1,12,4.67,0,0.286,False,False,False,False,False,True,False,False,False,Good
Tell me what machine learning will become in the next 50 years.,gemini-2.0-flash,63,12,1,1,12,4.25,0,0.126,False,False,False,False,False,False,False,False,False,Average
Describe the evolution of NLP from its earliest form to now to the future.,gemini-1.5-pro,74,14,1,1,12,4.29,0,0.148,False,False,False,False,False,False,False,False,False,Average
Explain how AI will be explained differently in 200 years.,gemini-3.5-flash,58,10,1,1,10,4.8,0,0.266,False,False,False,False,False,True,False,False,False,Average
Tell me about deep learning as if time moves backwards.,gemini-3.1-pro,55,10,1,1,10,4.5,0,0.11,False,False,False,False,False,False,False,False,False,Good
Describe machine learning as if all versions existed simultaneously.,gemini-1.5-flash,68,9,1,1,9,6.56,0,0.136,False,False,False,False,False,False,False,False,False,Average
Explain AI from the perspective of someone living it in real-time vs. historically.,gemini-2.0-pro,83,14,1,2,14,4.86,0,0.316,False,False,False,False,False,True,False,False,False,Good
"If data were a color, what color would information be?",gemini-3.6-flash,54,10,1,1,9,4.3,0,0.108,False,False,False,False,False,False,False,False,False,Average
Explain machine learning as if it were a musical instrument.,gemini-3.5-pro,60,10,1,1,10,5.0,0,0.27,False,False,False,False,False,True,False,False,False,Good
What would neural networks taste like if they were food?,gemini-2.5-flash,56,10,1,1,10,4.6,0,0.112,False,False,False,False,False,False,False,False,False,Good
"If algorithms were emotions, which emotion would be which algorithm?",gemini-2.5-pro,68,10,1,1,9,5.7,0,0.136,False,False,False,False,False,False,False,False,False,Average
Describe deep learning as if it were a relationship.,gemini-2.0-flash,52,9,1,1,9,4.78,0,0.104,False,False,False,False,False,False,False,False,False,Good
Explain AI as if it were a form of dance.,gemini-1.5-pro,41,10,1,1,10,3.1,0,0.232,False,False,False,False,False,True,False,False,False,Average
"If machine learning were a sport, what sport would it be?",gemini-3.5-flash,57,11,1,1,10,4.09,0,0.114,False,False,False,False,False,False,False,False,False,Average
Describe programming as if it were cooking.,gemini-3.1-pro,43,7,1,1,7,5.14,0,0.086,False,False,False,False,False,False,False,False,False,Average
"Explain debugging as if it were detective work (actually, just do this normally).",gemini-1.5-flash,81,13,1,1,13,5.0,1,0.312,False,False,False,False,False,True,False,False,False,Average
What would happen if computers could dream?,gemini-2.0-pro,43,7,1,1,7,5.14,0,0.086,False,False,False,False,False,False,False,False,False,Average
Is it possible to explain machine learning incorrectly? How do you know your explanation is correct?,gemini-3.6-flash,100,16,1,2,15,5.19,0,0.35,False,False,False,False,False,True,False,False,False,Average
"If I told you that you've been wrong about AI the whole time, what would you say?",gemini-3.5-pro,81,17,1,1,16,3.71,0,0.162,False,False,False,False,False,False,False,False,False,Good
"Can you give me an explanation that sounds right but is actually subtly wrong, then identify the flaw?",gemini-2.5-flash,102,18,1,1,18,4.61,0,0.204,False,False,False,False,False,False,False,False,False,Average
"What do you think I already know about neural networks, and what should I learn first?",gemini-2.5-pro,86,16,1,1,14,4.31,0,0.172,False,False,False,False,False,False,False,False,False,Average
Is there a question you think I SHOULDN'T ask about machine learning? Why?,gemini-2.0-flash,74,13,1,2,13,4.62,0,0.298,False,False,False,False,False,True,False,False,False,Average
What's the most common misconception about deep learning that you encounter?,gemini-1.5-pro,76,11,1,1,11,5.91,0,0.152,False,False,False,False,False,False,False,False,False,Good
Would your answer change if I told you I was an AI asking this question?,gemini-3.5-flash,72,15,1,1,14,3.8,0,0.144,False,False,False,False,False,False,False,False,False,Average
How would you explain this differently to someone who REFUSES to believe it's true?,gemini-3.1-pro,83,14,1,1,13,4.93,0,0.316,False,False,False,False,False,True,False,False,False,Average
"If you had to bet money on which part of your explanation is most likely to be outdated in 5 years, what would it be?",gemini-1.5-flash,117,25,1,1,23,3.64,0,0.234,False,False,False,False,False,False,False,False,False,Good
"What would a bad explanation of machine learning look like, and how is your explanation different?",gemini-2.0-pro,98,16,1,1,15,5.06,0,0.346,False,False,False,False,False,True,False,False,False,Good
what is llm?,Perplexity,12,3,1,1,3,3.0,0,0.024,False,False,False,False,False,False,False,False,False,Good
What does AI stand for?,Perplexity,23,5,1,1,5,3.6,0,0.046,False,False,False,False,False,False,False,False,False,Good
How do you make coffee?,Perplexity,23,5,1,1,5,3.6,0,0.196,False,False,False,False,False,True,False,False,False,Good
What is 2+2?,Perplexity,12,4,1,1,3,2.0,0,0.174,False,False,False,True,False,False,False,False,False,Good
Who invented the internet?,Perplexity,26,4,1,1,4,5.5,0,0.052,False,False,False,False,False,False,False,False,False,Good
When was Python created?,Perplexity,24,4,1,1,4,5.0,0,0.048,False,False,False,False,False,False,False,False,False,Good
What is machine learning?,Perplexity,25,4,1,1,4,5.25,0,0.05,False,False,False,False,False,False,False,False,False,Good
How tall is Mount Everest?,Perplexity,26,5,1,1,5,4.2,0,0.202,False,False,False,False,False,True,False,False,False,Good
What is the capital of France?,Perplexity,30,6,1,1,6,4.0,0,0.06,False,False,False,False,False,False,False,False,False,Good
Can you count to 10?,Perplexity,20,5,1,1,5,3.0,0,0.04,False,False,False,False,False,False,False,False,False,Good
what is thee diffrence between AI and ML?,Perplexity,41,8,1,1,8,4.12,0,0.082,False,False,False,False,False,False,False,False,False,Average
Explaine to me hoergw neural netwroks work,Perplexity,42,7,1,1,7,5.14,0,0.084,False,False,False,False,False,False,False,False,False,Average
I want to lern about cogegumputer vison,Perplexity,39,7,1,1,7,4.71,0,0.078,False,False,False,False,False,False,False,False,False,Average
How do yo train a modhesrell?,Perplexity,29,6,1,1,6,3.83,0,0.208,False,False,False,False,False,True,False,False,False,Average
What is the difshrfernce between supervized and unsupervised lerning?,Perplexity,69,9,1,1,9,6.67,0,0.138,False,False,False,False,False,False,False,False,False,Average
Can u help me undhesherstnd algoritms?,Perplexity,38,6,1,1,6,5.33,0,0.076,False,False,False,False,False,False,False,False,False,Average
Wht is deeplearnsehing?,Perplexity,23,3,1,1,3,6.67,0,0.046,False,False,False,False,False,False,False,False,False,Average
Explan NLP in simphsele termms,Perplexity,30,5,1,1,5,5.2,0,0.06,False,False,False,False,False,False,False,False,False,Average
How do transformshrers work?,Perplexity,28,4,1,1,4,6.0,0,0.206,False,False,False,False,False,True,False,False,False,Average
What is a nuresehral netwrok realy?,Perplexity,35,6,1,1,6,4.83,0,0.07,False,False,False,False,False,False,False,False,False,Average
rEqUeSt: PLease TEll mE aBouT dAtA sCieNce,Perplexity,42,7,1,1,7,5.0,0,0.084,False,False,False,False,False,False,False,False,False,Good
~~~URGENT~~~ explain machine learning algorithms NOW!!!,Perplexity,55,6,1,1,6,6.83,0,0.26,False,False,False,False,False,True,False,False,False,Average
[PRIORITY_HIGH] :: give me a detailed breakdown of neural networks,Perplexity,66,10,1,1,10,5.2,1,0.132,False,False,False,False,False,False,False,False,False,Good
please... can you... tell me... about... NLP?,Perplexity,45,7,1,5,7,3.71,0,0.09,False,False,False,False,False,False,False,False,False,Good
????????????????????? what is deep learning ????????????????????,Perplexity,64,4,1,1,4,4.5,0,0.128,False,False,False,False,False,False,False,False,False,Average
*****BOLD REQUEST***** explain artificial intelligence,Perplexity,54,5,1,1,5,8.0,0,0.358,False,False,True,False,False,True,False,False,False,Good
>>>>>>>> NESTED PROMPT >>>>> Tell me about LLMs,Perplexity,47,6,1,1,6,4.5,0,0.094,False,False,False,False,False,False,False,False,False,Good
...........................................................................................tell me about AI,Perplexity,107,4,1,1,4,3.25,0,0.214,False,False,False,False,False,False,False,False,False,Average
